chr	site	strand	count
chrI	67838	-	14
chrI	69686	+	1
chrI	71696	+	1
chrI	71730	+	23
chrI	71731	+	2
chrI	71734	+	2
chrI	71757	+	1
chrI	71758	+	1
chrI	71760	+	3
chrI	71767	+	19
chrI	71768	+	2
chrI	71771	+	7
chrI	71772	+	2
chrI	71777	+	11
chrI	71784	+	9
chrI	71788	+	3
chrI	71789	+	8
chrI	71791	+	21
chrI	71793	+	1
chrI	71794	+	6
chrI	71795	+	27
chrI	71796	+	8
chrI	71799	+	22
chrI	71800	+	5
chrI	71802	+	38
chrI	71804	+	1
chrI	71811	+	5
chrI	71812	+	31
chrI	71813	+	3
chrI	71816	+	4
chrI	71817	+	1
chrI	71818	+	43
chrI	71819	+	6
chrI	71820	+	1
chrI	71823	+	1
chrI	71826	+	9
chrI	71834	+	1
chrI	71836	+	28
chrI	71837	+	4
chrI	71841	+	2
chrI	71842	+	2
chrI	71846	+	1
chrI	71847	+	21
chrI	71849	+	17
chrI	71852	+	13
chrI	71854	+	10
chrI	71855	+	2
chrI	71856	+	2
chrI	71858	+	6
chrI	71859	+	1
chrI	71863	+	12
chrI	71864	+	31
chrI	71866	+	2
chrI	71878	+	5
chrI	71879	+	47
chrI	71880	+	12
chrI	71882	+	2
chrI	71884	+	1
chrI	71885	+	10
chrI	71886	+	2
chrI	71889	+	6
chrI	71890	+	2
chrI	71893	+	2
chrI	71895	+	6
chrI	71896	+	1
chrI	71897	+	3
chrI	71899	+	9
chrI	71902	+	2
chrI	71903	+	2
chrI	71907	+	1
chrI	71908	+	4
chrI	71910	+	2
chrI	71916	+	10
chrI	71917	+	2
chrI	71919	+	1
chrI	71923	+	31
chrI	71924	+	3
chrI	71926	+	18
chrI	71927	+	25
chrI	71928	+	14
chrI	71933	+	1
chrI	71938	+	13
chrI	71940	+	1
chrI	71941	+	2
chrI	71942	+	1
chrI	71943	+	7
chrI	71944	+	17
chrI	71945	+	40
chrI	71947	+	1
chrI	71950	+	19
chrI	71952	+	7
chrI	71953	+	2
chrI	71954	+	1
chrI	71957	+	1
chrI	71959	+	3
chrI	71960	+	5
chrI	71965	+	3
chrI	71968	+	1
chrI	71971	+	6
chrI	71972	+	29
chrI	71973	+	1
chrI	71974	+	18
chrI	71975	+	35
chrI	71976	+	2
chrI	71977	+	3
chrI	71979	+	3
chrI	71980	+	4
chrI	71986	+	10
chrI	71988	+	12
chrI	71989	+	2
chrI	71990	+	1
chrI	71992	+	8
chrI	71993	+	4
chrI	71995	+	9
chrI	71996	+	21
chrI	71999	+	2
chrI	72000	+	1
chrI	72001	+	1
chrI	72002	+	4
chrI	72004	+	8
chrI	72005	+	2
chrI	72008	+	3
chrI	72011	+	1
chrI	72012	+	26
chrI	72014	+	2
chrI	72020	+	4
chrI	72021	+	10
chrI	72022	+	1
chrI	72023	+	1
chrI	72025	+	9
chrI	72026	+	2
chrI	72028	+	1
chrI	72031	+	1
chrI	72032	+	5
chrI	72033	+	2
chrI	72034	+	13
chrI	72037	+	4
chrI	72040	+	2
chrI	72048	+	5
chrI	72050	+	44
chrI	72051	+	3
chrI	72052	+	3
chrI	72053	+	8
chrI	72055	+	13
chrI	72056	+	1
chrI	72063	+	20
chrI	72067	+	1
chrI	72068	+	2
chrI	72069	+	17
chrI	72070	+	71
chrI	72071	+	4
chrI	72072	+	19
chrI	72073	+	4
chrI	72074	+	7
chrI	72077	+	3
chrI	72078	+	51
chrI	72079	+	3
chrI	72080	+	66
chrI	72081	+	1
chrI	72082	+	3
chrI	72083	+	24
chrI	72084	+	12
chrI	72085	+	26
chrI	72086	+	14
chrI	72088	+	6
chrI	72091	+	4
chrI	72094	+	29
chrI	72096	+	54
chrI	72097	+	3
chrI	72098	+	3
chrI	72099	+	13
chrI	72100	+	7
chrI	72102	+	6
chrI	72104	+	48
chrI	72106	+	1
chrI	72108	+	7
chrI	72110	+	15
chrI	72113	+	1
chrI	72115	+	12
chrI	72116	+	8
chrI	72118	+	10
chrI	72120	+	7
chrI	72121	+	1
chrI	72125	+	10
chrI	72130	+	29
chrI	72142	+	6
chrI	72154	+	24
chrI	72155	+	1
chrI	72157	+	41
chrI	72158	+	3
chrI	72159	+	1
chrI	72162	+	4
chrI	72163	+	21
chrI	72169	+	1
chrI	72172	+	2
chrI	72175	+	1
chrI	72181	+	2
chrI	72193	+	18
chrI	72194	+	1
chrI	72198	+	9
chrI	72201	+	2
chrI	72207	+	5
chrI	72212	+	19
chrI	72213	+	2
chrI	72225	+	1
chrI	72226	+	5
chrI	72228	+	4
chrI	72229	+	17
chrI	72230	+	11
chrI	72231	+	4
chrI	72232	+	9
chrI	72235	+	1
chrI	72237	+	4
chrI	72240	+	5
chrI	72242	+	6
chrI	72244	+	15
chrI	72245	+	8
chrI	72247	+	1
chrI	72248	+	10
chrI	72249	+	2
chrI	72257	+	24
chrI	72259	+	3
chrI	72260	+	3
chrI	72261	+	4
chrI	72265	+	10
chrI	72268	+	1
chrI	72269	+	1
chrI	72270	+	1
chrI	72271	+	1
chrI	72272	+	39
chrI	72273	+	4
chrI	72274	+	1
chrI	72278	+	3
chrI	72280	+	2
chrI	72286	+	7
chrI	72287	+	3
chrI	72288	+	21
chrI	72290	+	1
chrI	72301	+	2
chrI	72302	+	1
chrI	72310	+	3
chrI	72314	+	3
chrI	72320	+	21
chrI	72321	+	1
chrI	72325	+	1
chrI	72327	+	12
chrI	72338	+	11
chrI	72345	+	5
chrI	72346	+	38
chrI	72347	+	1
chrI	72354	+	3
chrI	72355	+	1
chrI	72356	+	8
chrI	72358	+	3
chrI	72367	+	3
chrI	72378	+	2
chrI	72379	+	29
chrI	72380	+	2
chrI	72381	+	5
chrI	72385	+	4
chrI	72392	+	1
chrI	72406	+	1
chrI	72407	+	1
chrI	72413	+	6
chrI	72415	+	1
chrI	72417	+	16
chrI	72420	+	5
chrI	72421	+	10
chrI	72424	+	3
chrI	72425	+	1
chrI	72427	+	22
chrI	72428	+	2
chrI	72429	+	1
chrI	72430	+	17
chrI	72439	+	18
chrI	72441	+	5
chrI	72446	+	4
chrI	72448	+	42
chrI	72449	+	2
chrI	72450	+	19
chrI	72451	+	2
chrI	72457	+	1
chrI	72461	+	1
chrI	72465	+	1
chrI	72466	+	45
chrI	72467	+	2
chrI	72468	+	1
chrI	72480	+	3
chrI	72482	+	4
chrI	72484	+	3
chrI	72485	+	7
chrI	72486	+	39
chrI	72487	+	1
chrI	72488	+	5
chrI	72499	+	5
chrI	72501	+	1
chrI	72503	+	1
chrI	72505	+	8
chrI	72524	+	2
chrI	72529	+	1
chrI	72532	+	23
chrI	72533	+	1
chrI	72534	+	1
chrI	72540	+	30
chrI	72541	+	1
chrI	72543	+	12
chrI	72554	+	18
chrI	72562	+	7
chrI	72563	+	5
chrI	72564	+	4
chrI	72565	+	2
chrI	72566	+	4
chrI	72569	+	7
chrI	72571	+	3
chrI	72587	+	1
chrI	72588	+	2
chrI	72589	+	1
chrI	72591	+	1
chrI	72592	+	2
chrI	72593	+	1
chrI	72594	+	12
chrI	72596	+	1
chrI	72603	+	1
chrI	72620	+	1
chrI	72623	+	1
chrI	72630	+	1
chrI	72631	+	18
chrI	72633	+	4
chrI	72634	+	1
chrI	72650	+	1
chrI	72658	+	1
chrI	72663	+	6
chrI	72664	+	1
chrI	72665	+	24
chrI	72666	+	17
chrI	72667	+	62
chrI	72668	+	6
chrI	72669	+	21
chrI	72670	+	1
chrI	72671	+	4
chrI	72672	+	2
chrI	72675	+	13
chrI	72676	+	1
chrI	72680	+	23
chrI	72681	+	1
chrI	72682	+	3
chrI	72683	+	1
chrI	72684	+	2
chrI	72685	+	3
chrI	72691	+	1
chrI	72694	+	35
chrI	72695	+	2
chrI	72696	+	4
chrI	72699	+	2
chrI	72700	+	11
chrI	72701	+	1
chrI	72703	+	2
chrI	72704	+	15
chrI	72705	+	1
chrI	72708	+	5
chrI	72711	+	6
chrI	72714	+	10
chrI	72716	+	1
chrI	72717	+	5
chrI	72718	+	3
chrI	72722	+	8
chrI	72723	+	4
chrI	72725	+	5
chrI	72728	+	13
chrI	72730	+	13
chrI	72732	+	3
chrI	72733	+	1
chrI	72734	+	3
chrI	72742	+	1
chrI	72747	+	1
chrI	72749	+	24
chrI	72751	+	16
chrI	72753	+	35
chrI	72754	+	1
chrI	72756	+	3
chrI	72765	+	3
chrI	72768	+	18
chrI	72771	+	15
chrI	72772	+	26
chrI	72774	+	10
chrI	72775	+	5
chrI	72776	+	1
chrI	72777	+	3
chrI	72778	+	7
chrI	72798	+	14
chrI	72799	+	2
chrI	72802	+	2
chrI	72805	+	1
chrI	72807	+	3
chrI	72809	+	4
chrI	72810	+	1
chrI	72811	+	10
chrI	72812	+	1
chrI	72813	+	1
chrI	72818	+	1
chrI	72822	+	16
chrI	72824	+	11
chrI	72827	+	7
chrI	72828	+	3
chrI	72833	+	8
chrI	72834	+	17
chrI	72835	+	5
chrI	72839	+	13
chrI	72840	+	5
chrI	72841	+	1
chrI	72842	+	6
chrI	72843	+	1
chrI	72844	+	4
chrI	72845	+	2
chrI	72846	+	7
chrI	72847	+	3
chrI	72849	+	10
chrI	72851	+	1
chrI	72852	+	14
chrI	72854	+	3
chrI	72856	+	1
chrI	72858	+	9
chrI	72859	+	8
chrI	72860	+	14
chrI	72861	+	44
chrI	72862	+	1
chrI	72863	+	11
chrI	72865	+	31
chrI	72866	+	14
chrI	72867	+	17
chrI	72868	+	12
chrI	72870	+	9
chrI	72871	+	20
chrI	72872	+	4
chrI	72873	+	68
chrI	72874	+	1
chrI	72875	+	84
chrI	72876	+	9
chrI	72877	+	29
chrI	72878	+	30
chrI	72879	+	15
chrI	72880	+	36
chrI	72881	+	3
chrI	72882	+	1
chrI	72884	+	9
chrI	72885	+	28
chrI	72886	+	35
chrI	72887	+	23
chrI	72888	+	30
chrI	72889	+	3
chrI	72890	+	6
chrI	72891	+	13
chrI	72892	+	8
chrI	72893	+	41
chrI	72894	+	30
chrI	72895	+	23
chrI	72897	+	36
chrI	72899	+	1
chrI	72900	+	5
chrI	72901	+	5
chrI	72902	+	14
chrI	72903	+	22
chrI	72904	+	4
chrI	72905	+	3
chrI	72906	+	1
chrI	72907	+	10
chrI	72908	+	10
chrI	72909	+	34
chrI	72910	+	3
chrI	72912	+	2
chrI	72913	+	2
chrI	72915	+	15
chrI	72916	+	2
chrI	72919	+	7
chrI	72921	+	3
chrI	72927	+	3
chrI	72928	+	2
chrI	72929	+	27
chrI	72939	+	24
chrI	72942	+	3
chrI	72944	+	27
chrI	72946	+	1
chrI	72951	+	4
chrI	72953	+	1
chrI	72955	+	16
chrI	72956	+	32
chrI	72957	+	4
chrI	72960	+	16
chrI	72961	+	2
chrI	72975	+	4
chrI	72976	+	4
chrI	72979	+	10
chrI	72980	+	10
chrI	72981	+	5
chrI	72982	+	1
chrI	72983	+	3
chrI	72985	+	1
chrI	72986	+	3
chrI	72988	+	14
chrI	72989	+	1
chrI	72990	+	1
chrI	72992	+	11
chrI	72993	+	2
chrI	72994	+	2
chrI	72996	+	4
chrI	73001	+	7
chrI	73007	+	2
chrI	73008	+	1
chrI	73012	+	6
chrI	73017	+	7
chrI	73018	+	5
chrI	73019	+	19
chrI	73020	+	3
chrI	73021	+	7
chrI	73022	+	1
chrI	73026	+	37
chrI	73034	+	11
chrI	73035	+	3
chrI	73040	+	1
chrI	73044	+	4
chrI	73045	+	3
chrI	73048	+	6
chrI	73049	+	1
chrI	73053	+	1
chrI	73054	+	12
chrI	73059	+	2
chrI	73064	+	2
chrI	73071	+	2
chrI	73072	+	2
chrI	73073	+	1
chrI	73074	+	2
chrI	73077	+	9
chrI	73081	+	18
chrI	73087	+	17
chrI	73088	+	1
chrI	73090	+	28
chrI	73092	+	2
chrI	73095	+	4
chrI	73099	+	11
chrI	73100	+	4
chrI	73102	+	2
chrI	73107	+	3
chrI	73108	+	2
chrI	73109	+	4
chrI	73112	+	7
chrI	73113	+	1
chrI	73114	+	12
chrI	73115	+	10
chrI	73116	+	2
chrI	73123	+	1
chrI	73125	+	6
chrI	73128	+	34
chrI	73129	+	1
chrI	73130	+	10
chrI	73133	+	4
chrI	73134	+	30
chrI	73136	+	1
chrI	73142	+	3
chrI	73143	+	4
chrI	73148	+	1
chrI	73151	+	29
chrI	73152	+	1
chrI	73153	+	7
chrI	73154	+	11
chrI	73162	+	1
chrI	73164	+	1
chrI	73165	+	2
chrI	73168	+	9
chrI	73169	+	22
chrI	73170	+	1
chrI	73171	+	1
chrI	73172	+	2
chrI	73173	+	14
chrI	73174	+	6
chrI	73175	+	9
chrI	73176	+	3
chrI	73180	+	5
chrI	73181	+	4
chrI	73183	+	13
chrI	73184	+	1
chrI	73186	+	1
chrI	73188	+	3
chrI	73189	+	27
chrI	73192	+	20
chrI	73193	+	32
chrI	73194	+	12
chrI	73198	+	41
chrI	73199	+	5
chrI	73200	+	12
chrI	73201	+	4
chrI	73207	+	1
chrI	73211	+	22
chrI	73212	+	5
chrI	73214	+	1
chrI	73216	+	9
chrI	73218	+	7
chrI	73219	+	1
chrI	73220	+	11
chrI	73221	+	7
chrI	73223	+	37
chrI	73224	+	1
chrI	73225	+	50
chrI	73226	+	4
chrI	73227	+	1
chrI	73228	+	17
chrI	73229	+	1
chrI	73231	+	17
chrI	73232	+	8
chrI	73233	+	3
chrI	73236	+	15
chrI	73237	+	51
chrI	73238	+	19
chrI	73239	+	16
chrI	73240	+	7
chrI	73242	+	3
chrI	73243	+	2
chrI	73247	+	1
chrI	73248	+	2
chrI	73254	+	7
chrI	73256	+	16
chrI	73257	+	9
chrI	73258	+	1
chrI	73260	+	9
chrI	73262	+	1
chrI	73266	+	4
chrI	73267	+	1
chrI	73268	+	4
chrI	73270	+	2
chrI	73271	+	5
chrI	73276	+	1
chrI	73277	+	1
chrI	73281	+	1
chrI	73282	+	3
chrI	73285	+	6
chrI	73286	+	3
chrI	73301	+	1
chrI	73313	+	1
chrI	73321	+	9
chrI	73322	+	15
chrI	73323	+	4
chrI	73324	+	2
chrI	73325	+	4
chrI	73327	+	5
chrI	73329	+	3
chrI	73334	+	1
chrI	73335	+	1
chrI	73336	+	2
chrI	73337	+	2
chrI	73338	+	11
chrI	73339	+	1
chrI	73341	+	1
chrI	73342	+	10
chrI	73343	+	8
chrI	73344	+	14
chrI	73345	+	9
chrI	73346	+	15
chrI	73347	+	3
chrI	73348	+	4
chrI	73349	+	1
chrI	73350	+	14
chrI	73351	+	1
chrI	73361	+	10
chrI	73363	+	2
chrI	73364	+	3
chrI	73366	+	8
chrI	73367	+	1
chrI	73368	+	2
chrI	73369	+	3
chrI	73371	+	3
chrI	73373	+	1
chrI	73375	+	1
chrI	73376	+	2
chrI	73377	+	1
chrI	73382	+	2
chrI	73383	+	11
chrI	73385	+	2
chrI	73386	+	5
chrI	73387	+	9
chrI	73388	+	8
chrI	73389	+	3
chrI	73391	+	1
chrI	73393	+	1
chrI	73394	+	1
chrI	73395	+	2
chrI	73397	+	2
chrI	73398	+	10
chrI	73399	+	19
chrI	73401	+	5
chrI	73408	+	4
chrI	73410	+	1
chrI	73412	+	10
chrI	73413	+	3
chrI	73414	+	1
chrI	73415	+	3
chrI	73416	+	1
chrI	73417	+	2
chrI	73418	+	1
chrI	74777	-	1
chrI	74933	-	2
chrI	75059	-	1
chrI	75083	-	2
chrI	75167	-	1
chrI	75324	-	28
chrI	75506	-	1
chrI	75618	-	1
chrI	75961	-	2
chrI	76578	+	8
chrI	76600	+	1
chrI	77051	+	1
chrI	77079	+	10
chrI	77080	+	1
chrI	77246	+	4
chrI	77291	+	8
chrI	77381	+	22
chrI	77403	+	3
chrI	77456	+	1
chrI	77847	+	15
chrI	77849	+	1
chrI	77887	+	16
chrI	77888	+	1
chrI	77907	+	5
chrI	77927	+	1
chrI	77937	+	1
chrI	77981	+	1
chrI	78015	+	1
chrI	78073	+	2
chrI	78118	+	17
chrI	78119	+	1
chrI	78160	+	2
chrI	78295	+	3
chrI	78370	+	1
chrI	78449	+	14
chrI	78457	+	5
chrI	78486	+	9
chrI	78588	+	20
chrI	78589	+	1
chrI	78590	+	1
chrI	78709	+	1
chrI	78746	+	2
chrI	78785	+	1
chrI	78864	+	8
chrI	78943	+	8
chrI	78944	+	1
chrI	78945	+	1
chrI	78955	+	3
chrI	78964	+	5
chrI	79031	+	12
chrI	79054	+	2
chrI	79179	+	2
chrI	79181	+	1
chrI	79197	+	8
chrI	79206	+	2
chrI	79249	+	1
chrI	79279	+	1
chrI	79328	+	1
chrI	79340	+	1
chrI	79429	+	1
chrI	79471	+	1
chrI	79481	+	1
chrI	79519	+	1
chrI	83090	+	5
chrI	84441	-	1
chrI	84476	-	3
chrI	86516	-	3
chrI	86541	-	1
chrI	86963	-	5
chrI	86964	-	1
chrI	87002	-	3
chrI	87297	+	4
chrI	87299	+	13
chrI	87302	+	1
chrI	87634	+	1
chrI	87699	+	1
chrI	88655	-	4
chrI	88707	-	3
chrI	89160	-	2
chrI	90851	-	2
chrI	90929	-	1
chrI	91204	-	12
chrI	91292	-	1
chrI	91298	-	1
chrI	91433	-	4
chrI	92282	-	1
chrI	92292	-	10
chrI	92348	-	1
chrI	92364	-	2
chrI	92394	-	4
chrI	92421	-	9
chrI	92422	-	7
chrI	92424	-	7
chrI	92426	-	1
chrI	92427	-	1
chrI	92428	-	2
chrI	96056	-	1
chrI	96086	-	3
chrI	96619	-	2
chrI	96620	-	18
chrI	96838	-	2
chrI	96964	+	1
chrI	96965	+	4
chrI	98371	+	1
chrI	98376	+	1
chrI	98628	-	1
chrI	98629	-	14
chrI	98988	-	10
chrII	100057	-	5
chrII	100797	-	1
chrII	100988	-	2
chrII	101154	-	4
chrII	101162	-	2
chrII	105473	-	5
chrII	107233	+	14
chrII	110084	-	4
chrII	110116	-	2
chrII	110528	-	19
chrII	110544	-	6
chrII	110581	-	1
chrII	111395	+	1
chrII	111408	+	2
chrII	111429	+	21
chrII	111437	+	10
chrII	111440	+	1
chrII	111531	+	3
chrII	111537	+	2
chrII	111581	+	4
chrII	111592	+	1
chrII	111936	+	16
chrII	111937	+	1
chrII	112023	+	2
chrII	112053	+	4
chrII	112080	+	5
chrII	112144	+	16
chrII	112145	+	1
chrII	112167	+	3
chrII	112206	+	1
chrII	112542	+	2
chrII	112969	-	2
chrII	112970	-	1
chrII	112971	-	41
chrII	113028	-	2
chrII	113290	-	2
chrII	113297	-	1
chrII	113299	-	13
chrII	113696	+	2
chrII	113721	+	1
chrII	113740	+	1
chrII	113771	+	3
chrII	113852	+	1
chrII	113867	+	25
chrII	113884	+	7
chrII	113933	+	6
chrII	113978	+	1
chrII	114444	+	14
chrII	114532	+	1
chrII	114738	+	2
chrII	114740	+	1
chrII	114753	+	2
chrII	114754	+	3
chrII	114756	+	1
chrII	114807	+	1
chrII	114808	+	19
chrII	115071	+	5
chrII	115125	+	4
chrII	115387	+	1
chrII	115620	-	1
chrII	115621	-	20
chrII	115675	-	3
chrII	116351	-	1
chrII	116360	-	1
chrII	116361	-	3
chrII	116362	-	25
chrII	116416	-	2
chrII	118326	+	2
chrII	118344	+	4
chrII	118616	+	5
chrII	118701	+	1
chrII	122385	-	1
chrII	122386	-	1
chrII	122387	-	4
chrII	122727	-	2
chrII	123864	-	2
chrII	123908	-	1
chrII	123909	-	14
chrII	123917	-	2
chrII	123979	-	1
chrII	124247	-	17
chrII	124326	-	1
chrII	124417	-	1
chrII	124419	-	8
chrII	124430	-	8
chrII	124462	-	1
chrII	124486	-	3
chrII	124623	-	2
chrII	124628	-	1
chrII	124683	-	4
chrII	124705	-	1
chrII	124809	-	6
chrII	125112	+	1
chrII	125145	+	2
chrII	125379	+	1
chrII	125419	+	9
chrII	125428	+	4
chrII	125473	+	3
chrII	125482	+	2
chrII	125490	+	5
chrII	125683	+	15
chrII	125818	+	5
chrII	12643	-	1
chrII	128349	-	3
chrII	128671	-	11
chrII	128688	-	4
chrII	130233	-	1
chrII	130234	-	1
chrII	130235	-	28
chrII	130273	-	10
chrII	130920	-	5
chrII	130961	-	1
chrII	130962	-	7
chrII	130968	-	17
chrII	131191	-	2
chrII	131306	-	4
chrII	131346	-	19
chrII	131350	-	1
chrII	131367	-	1
chrII	131388	-	14
chrII	131626	-	1
chrII	132076	-	1
chrII	132082	-	7
chrII	132089	-	9
chrII	132125	-	5
chrII	132138	-	3
chrII	132156	-	1
chrII	132174	-	4
chrII	132185	-	5
chrII	132412	+	1
chrII	132438	+	1
chrII	132440	+	17
chrII	132502	+	12
chrII	132569	+	7
chrII	132577	+	1
chrII	135048	-	9
chrII	135216	-	1
chrII	135294	-	19
chrII	135295	-	1
chrII	135331	-	18
chrII	137677	-	1
chrII	140262	-	4
chrII	141307	+	2
chrII	141314	+	2
chrII	141432	+	7
chrII	141467	+	1
chrII	141530	+	5
chrII	141532	+	1
chrII	141576	+	3
chrII	141643	+	2
chrII	141672	+	2
chrII	142304	-	1
chrII	142315	-	11
chrII	142322	-	1
chrII	142387	-	1
chrII	142388	-	3
chrII	142389	-	19
chrII	142411	-	1
chrII	142511	-	1
chrII	142535	-	3
chrII	142559	-	1
chrII	142572	-	3
chrII	142574	-	2
chrII	142619	-	7
chrII	142642	-	26
chrII	142660	-	5
chrII	143134	+	7
chrII	143989	-	1
chrII	144025	-	7
chrII	144026	-	1
chrII	144027	-	7
chrII	144077	-	2
chrII	144092	-	4
chrII	144095	-	1
chrII	144102	-	4
chrII	144593	-	1
chrII	145602	-	2
chrII	145603	-	1
chrII	145604	-	9
chrII	147659	+	1
chrII	147660	+	1
chrII	147664	+	14
chrII	147679	+	8
chrII	147716	+	1
chrII	147731	+	1
chrII	150397	-	1
chrII	153165	-	1
chrII	158418	-	1
chrII	15865	-	3
chrII	158770	+	1
chrII	160252	+	2
chrII	160338	+	1
chrII	160343	+	1
chrII	160408	+	4
chrII	160439	+	1
chrII	160732	+	3
chrII	160809	+	1
chrII	160837	+	1
chrII	161258	+	1
chrII	161259	+	1
chrII	161272	+	1
chrII	161379	+	1
chrII	162792	-	1
chrII	162832	-	1
chrII	162860	-	1
chrII	163120	-	1
chrII	163203	-	2
chrII	163285	-	4
chrII	163287	-	4
chrII	163309	-	4
chrII	163318	-	2
chrII	163331	-	1
chrII	163360	-	1
chrII	163363	-	8
chrII	163838	-	1
chrII	163896	-	14
chrII	163899	-	2
chrII	163901	-	6
chrII	163932	-	27
chrII	163933	-	2
chrII	163989	-	3
chrII	163992	-	4
chrII	164000	-	10
chrII	164011	-	1
chrII	164017	-	2
chrII	164043	-	1
chrII	164056	-	3
chrII	164059	-	2
chrII	164062	-	2
chrII	164063	-	2
chrII	164138	-	1
chrII	164154	-	1
chrII	164164	-	10
chrII	167651	-	1
chrII	167653	-	2
chrII	167655	-	1
chrII	168392	+	2
chrII	16842	-	1
chrII	168428	+	5
chrII	168444	+	7
chrII	168457	+	3
chrII	168531	+	1
chrII	168543	+	8
chrII	168551	+	14
chrII	168574	+	5
chrII	168589	+	4
chrII	168606	+	3
chrII	168608	+	4
chrII	168611	+	1
chrII	168617	+	5
chrII	168625	+	14
chrII	168634	+	9
chrII	168637	+	29
chrII	168638	+	1
chrII	168645	+	4
chrII	168661	+	14
chrII	168664	+	4
chrII	168680	+	7
chrII	168683	+	15
chrII	168684	+	1
chrII	168685	+	1
chrII	168759	+	1
chrII	168767	+	3
chrII	168811	+	5
chrII	168812	+	1
chrII	168815	+	4
chrII	168823	+	2
chrII	168824	+	1
chrII	168825	+	1
chrII	168828	+	2
chrII	168840	+	2
chrII	168846	+	1
chrII	168851	+	2
chrII	168859	+	5
chrII	168868	+	1
chrII	168875	+	1
chrII	168892	+	3
chrII	168893	+	1
chrII	168897	+	1
chrII	168901	+	5
chrII	168903	+	1
chrII	168905	+	1
chrII	168906	+	3
chrII	168917	+	13
chrII	168928	+	4
chrII	168929	+	4
chrII	168932	+	3
chrII	168933	+	2
chrII	168934	+	5
chrII	168938	+	15
chrII	168939	+	1
chrII	168940	+	1
chrII	168959	+	1
chrII	168971	+	6
chrII	168982	+	10
chrII	168988	+	4
chrII	168994	+	10
chrII	169004	+	3
chrII	169005	+	17
chrII	169013	+	2
chrII	169018	+	1
chrII	169037	+	24
chrII	169042	+	3
chrII	169050	+	6
chrII	169070	+	2
chrII	169072	+	2
chrII	169075	+	3
chrII	169076	+	1
chrII	169080	+	11
chrII	169100	+	30
chrII	169101	+	1
chrII	169102	+	1
chrII	169107	+	6
chrII	169121	+	1
chrII	169126	+	2
chrII	169131	+	15
chrII	169137	+	2
chrII	169149	+	18
chrII	169159	+	9
chrII	169160	+	2
chrII	169162	+	17
chrII	169165	+	2
chrII	169170	+	1
chrII	169171	+	36
chrII	169172	+	11
chrII	169173	+	3
chrII	169174	+	20
chrII	169176	+	1
chrII	169191	+	19
chrII	169192	+	2
chrII	169193	+	1
chrII	169202	+	1
chrII	169211	+	1
chrII	169213	+	5
chrII	169216	+	1
chrII	169220	+	2
chrII	169221	+	3
chrII	169229	+	26
chrII	169230	+	1
chrII	169231	+	7
chrII	169240	+	11
chrII	169241	+	8
chrII	169242	+	1
chrII	169252	+	1
chrII	169267	+	5
chrII	169269	+	4
chrII	169270	+	6
chrII	169271	+	6
chrII	169273	+	3
chrII	169278	+	1
chrII	169285	+	2
chrII	169295	+	1
chrII	169298	+	1
chrII	169302	+	4
chrII	169305	+	18
chrII	169328	+	2
chrII	169334	+	3
chrII	169351	+	2
chrII	169353	+	1
chrII	169355	+	1
chrII	169356	+	1
chrII	169358	+	3
chrII	169368	+	7
chrII	169372	+	2
chrII	169373	+	4
chrII	169381	+	1
chrII	169387	+	6
chrII	169390	+	4
chrII	169393	+	1
chrII	169399	+	2
chrII	169408	+	1
chrII	169413	+	1
chrII	169416	+	1
chrII	169417	+	1
chrII	169423	+	2
chrII	169430	+	7
chrII	169432	+	3
chrII	169434	+	1
chrII	169435	+	1
chrII	169439	+	1
chrII	169444	+	1
chrII	170584	+	2
chrII	170599	+	2
chrII	170640	+	8
chrII	170641	+	1
chrII	170686	+	1
chrII	170740	+	10
chrII	170941	+	1
chrII	170958	+	11
chrII	170959	+	1
chrII	170982	+	4
chrII	170988	+	1
chrII	171080	+	1
chrII	171200	+	1
chrII	172010	+	3
chrII	172319	+	1
chrII	172520	+	1
chrII	172521	+	1
chrII	172593	+	1
chrII	172862	+	1
chrII	172895	+	9
chrII	172944	+	15
chrII	172948	+	2
chrII	173174	+	2
chrII	173229	+	6
chrII	173230	+	1
chrII	173275	+	9
chrII	173276	+	1
chrII	173287	+	1
chrII	173543	+	1
chrII	173556	+	1
chrII	173599	+	20
chrII	173663	+	1
chrII	173664	+	13
chrII	173941	+	2
chrII	173994	+	2
chrII	174033	+	1
chrII	174084	+	1
chrII	174124	+	6
chrII	174191	+	3
chrII	174197	+	1
chrII	174228	+	8
chrII	174229	+	1
chrII	174230	+	1
chrII	174255	+	2
chrII	174321	+	2
chrII	174328	+	3
chrII	174413	+	1
chrII	174417	+	1
chrII	174488	+	1
chrII	174594	+	4
chrII	174662	+	9
chrII	174663	+	1
chrII	17577	-	1
chrII	177980	-	1
chrII	17917	-	12
chrII	17921	-	1
chrII	17922	-	14
chrII	17923	-	32
chrII	17932	-	4
chrII	17936	-	1
chrII	17945	-	9
chrII	179587	-	2
chrII	179588	-	17
chrII	180409	-	1
chrII	180416	-	9
chrII	180437	-	1
chrII	180443	-	32
chrII	180517	-	2
chrII	180531	-	3
chrII	180611	-	2
chrII	180678	-	4
chrII	180700	-	2
chrII	180731	-	19
chrII	180747	-	1
chrII	180795	-	3
chrII	180834	-	6
chrII	180852	-	2
chrII	180917	-	3
chrII	180955	-	8
chrII	181061	-	13
chrII	181113	-	7
chrII	181180	-	1
chrII	181188	-	3
chrII	181212	-	3
chrII	181282	-	1
